33.50,947,177,1
33.50,947,178,1
33.50,947,177,3
33.50,947,177,1
33.50,946,177,1
33.50,947,179,1
33.50,947,177,2
33.50,946,177,1
33.50,946,177,1
33.50,947,178,1
33.50,947,177,2
33.50,947,177,1
33.50,946,178,1
33.50,946,177,2
33.50,947,177,2
33.50,946,177,1
33.50,946,177,1
33.50,946,177,2
33.50,946,177,1
33.50,946,177,2
33.50,946,178,1
33.50,946,177,2
33.50,946,178,1
33.50,946,177,1
33.50,946,178,1
33.50,946,177,2
33.50,946,177,1
33.50,946,177,1
33.50,946,177,2
33.50,946,178,1
33.50,946,177,1
33.25,945,178,1
33.25,945,178,2
33.25,945,177,2
33.25,945,177,1
33.25,945,178,1
33.25,945,177,3
33.25,945,177,1
33.25,945,177,1
33.25,945,179,1
33.25,945,177,2
33.25,945,177,1
33.25,945,177,1
33.25,945,177,2
33.25,945,177,1
33.25,945,177,1
33.25,945,179,1
33.25,944,177,2
33.25,945,177,1
33.25,944,178,1
33.25,945,178,1
33.25,944,177,2
33.25,944,177,1
33.25,944,177,1
33.25,944,177,2
33.25,944,177,1
33.25,944,178,1
33.25,944,178,1
33.25,944,177,2
33.25,944,177,1
33.25,944,177,1
33.25,944,178,1
33.25,944,177,2
33.25,944,178,1
33.25,944,177,1
33.25,944,178,1
33.25,944,178,2
33.25,944,177,1
33.25,944,177,1
33.25,944,177,2
33.25,944,177,2
33.25,944,177,1
33.25,944,177,1
33.25,944,179,1
33.25,944,177,2
33.25,944,177,1
33.25,944,177,1
33.25,944,177,2
33.25,944,177,1
33.25,944,177,1
33.25,944,179,1
33.25,944,177,2
33.25,944,177,1
33.25,944,178,1
33.25,944,178,1
33.25,945,177,2
33.25,944,177,1
33.25,944,177,1
33.25,944,178,1
33.25,944,177,2
33.25,944,178,1
33.25,944,177,1
33.25,944,177,2
33.25,945,177,2
33.25,945,177,1
33.25,945,178,1
33.25,945,177,2
33.25,945,178,2
33.25,945,177,1
33.25,945,178,1
33.25,945,178,2
33.25,945,177,1
33.25,945,177,1
33.25,945,178,1
33.25,945,177,2
33.25,945,177,1
33.25,945,177,1
33.25,945,179,1
33.25,945,177,2
33.25,945,177,1
33.25,944,177,1
33.25,944,177,1
33.25,944,178,1
33.25,944,177,2
33.25,944,178,1
33.25,944,177,1
33.25,944,178,1
33.25,944,177,2
33.25,944,177,1
33.25,944,177,1
33.25,944,178,1
33.25,944,177,3
33.25,944,177,1
33.25,944,177,1
33.25,944,179,1
33.25,944,177,2
33.25,944,177,1
33.25,944,177,1
33.25,944,178,1
33.25,944,177,2
33.25,944,177,1
33.25,944,178,1
33.25,944,178,1
33.25,944,177,2
33.25,944,177,1
33.25,944,177,1
33.25,944,177,2
33.25,944,177,2
33.25,943,177,2
33.25,944,177,1
33.25,944,177,2
33.25,943,178,1
33.25,943,177,1
33.25,943,178,1
33.25,943,177,2
33.25,944,177,1
33.25,943,177,1
33.25,943,178,1
33.25,943,178,2
33.25,943,177,1
33.25,943,177,1
33.25,943,178,1
33.25,943,177,2
33.25,943,177,1
33.25,943,178,1
33.25,943,177,3
33.25,943,177,2
33.25,943,177,1
33.25,943,179,1
33.25,943,177,2
33.25,943,177,2
33.25,943,177,1
33.25,943,178,1
33.25,943,177,2
33.25,943,177,1
33.25,943,178,1
33.25,942,178,1
33.25,942,177,2
33.25,942,177,1
33.25,943,177,1
33.25,942,178,1
33.25,942,177,2
33.25,942,177,2
33.25,942,177,1
33.25,942,177,2
33.25,942,178,2
33.25,942,177,1
33.25,942,177,1
33.25,942,177,2
33.25,942,177,2
33.25,942,177,1
33.25,942,178,1
33.25,942,178,2
33.25,942,177,1
33.25,941,177,1
33.25,941,179,1
33.25,941,177,2
33.25,942,177,1
33.25,942,177,1
33.25,941,178,2
33.25,941,177,2
33.25,941,177,1
33.25,941,178,1
33.25,941,178,1
33.25,941,177,2
33.25,941,177,1
33.25,941,177,1
33.25,941,177,2
33.25,941,177,2
33.25,941,178,1
33.25,941,177,1
33.25,941,178,1
33.25,941,177,2
33.25,941,177,1
33.25,941,177,1
33.25,941,178,1
33.25,941,177,3
33.25,941,177,1
33.25,941,177,1
33.25,941,178,2
33.25,941,177,2
33.25,941,177,1
33.25,941,178,1
33.25,941,177,2
33.25,941,177,1
33.25,941,177,1
33.25,941,179,1
33.25,941,177,2
33.25,941,177,1
33.25,941,177,1
33.25,941,178,1
33.25,941,177,2
33.25,941,177,1
33.25,941,177,2
33.25,941,178,1
33.25,941,177,2
33.25,941,178,1
33.25,941,177,1
33.25,941,178,1
33.25,941,177,2
33.25,941,177,1
33.25,941,177,1
33.25,941,177,2
33.25,941,178,1
33.25,941,177,1
33.25,941,178,1
33.25,941,178,2
33.25,941,177,1
33.25,942,177,1
33.25,942,178,1
33.25,941,177,3
33.25,941,177,1
33.25,941,178,1
33.25,942,178,2
33.25,942,177,2
33.25,942,177,1
33.25,942,178,1
33.25,942,177,2
33.25,942,177,2
33.25,942,177,1
33.25,942,179,1
33.25,941,177,2
33.25,942,177,2
33.25,942,177,1
33.25,942,178,1
33.25,941,177,2
33.25,941,177,1
33.25,941,177,2
33.25,941,177,2
33.25,941,177,1
33.25,940,178,1
33.25,940,178,1
33.25,940,177,2
33.25,940,177,1
33.25,939,177,1
33.25,939,177,2
33.25,939,177,2
33.25,938,178,1
33.25,938,177,1
33.25,938,177,2
33.25,937,178,1
33.25,937,177,1
33.25,937,178,1 
33.00,935,178,1
33.00,934,178,2
33.00,933,177,1
33.00,933,177,1
33.00,931,177,2
33.00,929,177,1
32.75,926,177,1
32.50,922,178,1
32.25,918,178,2
32.00,915,177,1
32.00,912,177,1
31.75,909,178,2
31.75,906,177,2
31.50,904,177,1
31.50,902,178,1
31.50,900,177,2
31.25,898,177,1
31.25,896,177,1
31.25,895,179,1
31.25,894,177,2
31.25,893,177,1
31.25,892,177,1
31.25,891,178,1
31.00,890,177,2
31.00,889,177,1
31.00,888,178,1
31.00,888,178,1
31.00,887,177,2
31.00,887,178,1
31.00,886,177,1
31.00,885,178,1
31.00,885,177,2
31.00,884,177,1
31.00,884,177,1
31.00,884,177,2
31.00,883,177,1
31.00,883,178,1
31.00,882,177,2
30.75,882,177,1
30.75,882,177,1
30.75,881,178,1
30.75,881,178,2
30.75,881,177,1
30.75,880,177,1
30.75,880,178,2
30.75,880,177,2
30.75,879,177,1
30.75,879,178,1
30.75,878,177,2
30.75,878,177,1
30.75,877,177,1
30.75,877,179,1
30.75,876,177,2
30.75,875,177,1
30.75,874,177,1
30.75,874,177,2
30.75,873,177,2
30.75,873,177,1
30.75,872,179,1
30.75,871,177,2
30.75,871,177,2
30.75,871,178,1
30.75,870,178,1
30.75,870,177,2
30.75,870,177,2
30.75,870,177,1
30.75,869,178,1
30.75,869,177,2
30.75,869,178,2
30.75,869,177,1
30.75,869,178,1
30.75,868,177,2
30.75,868,177,1
30.75,868,177,1
30.75,868,177,1
30.75,867,177,3
30.75,867,177,1
30.75,867,177,1
30.75,867,178,2
30.75,867,177,1
30.75,866,177,1
30.75,866,178,1
30.75,866,177,2
30.75,866,177,1
30.75,866,177,1
30.75,865,179,1
30.50,864,177,2
30.50,865,177,1
30.50,864,178,1
30.50,864,178,1
30.50,864,177,2
30.50,864,178,1
30.50,864,177,1
30.50,863,177,2
30.50,863,177,2
30.50,863,177,1
30.50,863,178,1
30.50,862,177,2
30.50,862,178,2
30.50,862,177,1
30.50,862,177,1
30.50,861,177,2
30.50,861,177,2
30.50,861,177,1
30.50,860,177,1
30.50,860,177,3
30.50,860,177,2
30.50,859,177,1
30.50,859,179,1
30.50,858,177,2
30.50,858,177,1
30.50,858,177,1
30.50,857,178,1
30.50,857,177,2
30.50,856,177,1
30.50,856,178,1
30.50,856,178,1
30.50,855,177,2
30.50,855,177,1
30.50,854,177,1
30.50,854,178,1
30.50,854,177,2
30.50,853,177,2
30.50,853,177,1
30.50,853,178,1
30.50,853,178,2
30.50,853,177,1
30.50,852,177,1
30.50,852,177,2
30.25,851,177,2
30.25,851,177,1
30.25,851,177,1
30.25,851,178,2
30.25,851,177,2
30.25,851,177,1
30.25,850,178,1
30.25,850,177,2
30.25,850,177,1
30.25,850,177,1
30.25,850,177,3
30.25,849,177,2
30.25,849,177,1
30.25,849,178,1
30.25,849,177,2
30.25,848,177,1
30.25,848,177,1
30.25,847,178,1
30.25,847,177,2
30.25,847,177,1
30.25,846,178,1
30.25,846,178,1
30.25,846,177,2
30.25,846,177,1
30.25,846,177,1
30.25,845,177,1
30.25,845,177,2
30.25,845,177,2
30.25,845,178,1
30.25,845,177,2
30.25,844,178,1
30.25,844,177,1
30.25,844,178,1
30.25,844,177,2
30.25,843,177,1
30.25,843,177,1
30.25,843,177,2
30.25,843,178,2
30.25,843,177,1
30.25,842,178,1
30.25,842,178,2
30.25,842,177,1
30.25,842,177,1
30.25,841,178,1
30.25,841,177,3
30.25,841,177,1
30.25,841,177,1
30.25,841,178,2
30.25,840,177,2
30.00,839,177,1
30.00,840,179,1
30.00,839,177,2
30.00,839,177,1
30.00,839,177,1
30.00,839,178,1
30.00,839,177,2
30.00,838,177,1
30.00,838,177,2
30.00,838,177,1
30.00,838,177,2
30.00,838,178,1
30.00,838,177,1
30.00,837,177,2
30.00,838,177,2
30.00,837,177,1
30.00,837,178,1
30.00,837,177,2
30.00,837,178,1
30.00,837,177,1
30.00,837,178,1
30.00,837,178,2
30.00,837,177,1
30.00,837,177,1
30.00,837,177,2
30.00,837,177,3
30.00,837,177,1
30.00,837,178,1
30.00,837,178,2
30.00,837,177,1
30.00,837,177,1
30.00,837,177,2
30.00,836,177,2
30.00,836,177,1
30.00,836,178,1
30.00,836,178,2
30.00,836,177,1
30.00,836,177,1
30.00,836,179,1
30.00,836,177,2
30.00,835,177,1
30.00,835,177,1
30.00,835,177,2
30.00,835,177,1
30.00,835,177,1
30.00,835,179,1
30.00,835,177,2
30.00,835,177,1
30.00,834,177,1
30.00,834,177,2
30.00,834,177,1
30.00,834,177,1
30.00,834,179,1
30.00,844,177,2
29.75,841,177,1
29.50,838,178,2
29.25,834,177,2
28.75,830,177,1
28.50,825,178,1
28.25,820,178,1
28.00,814,177,2
27.50,809,177,1
27.25,803,177,1
27.00,798,178,1
26.75,793,177,2
26.50,788,178,1
26.25,783,177,1
26.00,779,178,1
25.75,775,177,2
25.50,772,177,1
25.50,768,177,1
25.25,764,178,1
25.00,762,177,3
25.00,759,177,1
24.75,756,177,1
24.75,753,178,2
24.50,751,177,2
24.50,749,177,1
24.50,747,178,1
24.25,745,177,2
24.25,744,177,1
24.25,742,177,1
24.00,741,179,1
24.00,740,177,2
24.00,738,177,1
24.00,737,179,1
24.00,736,177,2
23.75,735,177,1
23.75,733,177,1
23.75,732,178,2
23.75,731,177,2
23.75,730,177,1
23.50,729,178,1
23.50,728,177,2
23.50,727,177,2
23.50,726,177,1
23.50,725,178,1
23.50,724,177,2
23.25,723,177,1
23.25,722,178,1
23.25,721,178,1
23.25,720,177,2
23.25,719,178,1
23.25,718,177,1
23.25,717,178,1
23.25,717,177,2
23.25,716,177,1
23.25,715,177,1
23.25,714,178,1
23.00,714,178,2
23.00,713,177,1
23.00,713,177,1
23.00,712,177,2
23.00,712,177,2
23.00,711,177,1
23.00,711,177,1
23.00,710,178,2
23.00,710,177,2
23.00,710,177,1
23.00,709,179,1
23.00,709,177,2
23.00,709,177,1
23.00,708,177,1
23.00,709,178,2
23.00,708,177,2
23.00,708,177,1
23.00,707,178,1
23.00,707,177,2
23.00,707,177,2
23.00,707,177,1
23.00,707,177,1
23.00,706,177,2
23.00,707,177,1
22.75,706,178,1
22.75,706,178,1
22.75,705,177,2
22.75,706,178,1
22.75,705,177,1
22.75,705,178,1
22.75,705,177,2
22.75,705,177,1
22.75,705,177,1
22.75,705,177,2
22.75,704,178,2
22.75,704,177,1
22.75,704,178,1
22.75,704,177,2
22.75,704,177,2
22.75,703,177,1
22.75,704,178,1
22.75,704,178,2
22.75,703,177,1
22.75,703,177,1
22.75,689,177,1
22.75,688,179,1
22.75,687,177,2
22.50,686,177,1
22.50,685,178,1
22.50,683,178,1
22.50,683,177,2
22.25,682,177,1
22.25,681,177,1
22.25,680,177,2
22.25,680,177,2
22.00,679,178,1
22.00,678,178,1
22.00,678,177,2
22.00,677,177,1
22.00,676,177,1
22.00,676,178,1
22.00,675,177,2
21.75,674,177,2
21.75,673,177,1
21.75,673,178,1
21.75,672,178,2
21.75,671,177,1
21.75,670,177,1
21.75,670,178,1
21.75,670,177,2
21.50,669,177,1
21.50,668,177,1
21.50,667,178,2
21.50,667,177,1
21.50,667,177,1
21.50,666,179,1
21.50,666,177,2
21.25,665,178,2
21.25,665,177,2
21.25,664,177,1
21.25,664,178,1
21.25,664,177,2
21.25,663,177,2
21.25,663,177,1
21.25,663,178,1
21.25,663,177,2
21.25,663,177,1
21.25,662,178,1
21.25,662,177,2
21.25,662,177,2
21.25,662,177,1
21.25,662,177,1
21.25,661,177,2
21.25,662,177,2
21.25,662,177,2
21.25,662,177,1
21.25,661,177,2
21.25,661,178,1
21.25,661,177,1
21.25,661,178,1
21.25,661,177,2
21.25,661,177,1
21.25,661,177,1
21.25,661,177,2
21.25,661,178,2
21.25,660,177,1
21.25,660,178,1
21.00,660,178,1
21.00,659,177,2
21.00,659,177,1
21.00,659,178,1
21.00,659,177,2
21.00,659,177,2
21.00,659,178,1
21.00,659,178,1
21.00,659,177,2
21.00,659,177,1
21.00,659,177,1
21.00,659,178,1
21.00,659,177,2
21.00,659,178,1
21.00,658,177,1
21.00,658,177,2
21.00,658,177,2
21.00,658,177,1
21.00,658,178,1
21.00,658,177,2
21.00,658,178,1
21.00,658,177,1
21.00,658,178,1
21.00,658,178,2
21.00,658,177,1
21.00,658,177,1
21.00,658,177,2
21.00,658,177,3
21.00,657,177,1
21.00,657,178,1
21.00,658,178,2
21.00,657,177,1
21.00,657,177,1
21.00,657,178,1
21.00,657,177,2
21.00,657,177,1
21.00,657,177,1
21.00,657,178,2
21.00,657,177,2
21.00,657,177,1
21.00,657,179,1
21.00,657,177,2
21.00,657,177,2
21.00,657,177,1
21.00,657,178,1
21.00,657,177,2
21.00,657,177,1
21.00,657,178,1
21.00,656,178,1
21.00,656,177,2
21.00,656,177,1
21.00,656,177,1
21.00,656,177,2
21.00,656,177,2
21.00,656,178,1
21.00,656,177,1
21.00,656,177,2
21.00,656,178,2
21.00,656,177,1
21.00,655,178,1
21.00,656,177,2
21.00,656,177,2
21.00,655,177,1
21.00,655,178,1
21.00,656,178,2
21.00,655,177,1
21.00,655,177,1
21.00,655,178,1
21.00,655,177,2
21.00,655,177,1
21.00,655,177,1
21.00,655,177,3
21.00,654,177,2
21.00,655,177,1
21.00,655,178,1
21.00,655,177,2
21.00,654,177,2
21.00,655,177,1
21.00,655,178,1
21.00,654,177,2
21.00,654,177,1
21.00,654,178,1
21.00,654,178,1
21.00,654,177,2
21.00,654,177,1
21.00,654,177,1
21.00,654,177,2
21.00,654,177,2
21.00,654,178,1
21.00,654,178,1
21.00,653,177,2
21.00,654,178,1
21.00,654,177,1
21.00,653,178,1
21.00,653,177,2
21.00,654,177,1
21.00,654,178,1
21.00,653,177,2
21.00,653,178,1
21.00,654,177,1
21.00,653,178,1
21.00,653,177,2
21.00,653,177,1
21.00,653,177,1
21.00,653,178,1
21.00,653,177,3
21.00,653,177,1
21.00,653,177,1
21.00,653,178,2
21.00,653,177,2
21.00,653,177,1
21.00,653,178,1
21.00,653,177,2
21.00,653,177,1
21.00,653,177,1
21.00,653,179,1
21.00,653,177,2
21.00,654,177,1
21.00,653,177,1
21.00,653,178,1
21.00,653,177,2
21.00,653,177,1
21.00,654,177,2
21.00,653,178,1
21.00,653,177,2
21.00,653,178,1
21.00,654,177,1
21.00,654,177,2
21.00,654,177,1
21.00,654,177,1
21.00,655,178,1
21.00,654,177,2
21.00,654,178,1
21.00,653,177,1
21.00,652,177,2
21.00,652,177,2
20.75,651,177,1
20.75,650,178,1
20.75,649,177,2
20.75,649,177,2
20.75,648,177,1
20.50,647,178,1
20.50,647,178,2
20.50,646,177,1
20.50,646,177,1
20.50,646,177,2
20.50,645,177,1
20.50,645,177,1
20.25,645,178,1
20.25,645,178,2
20.25,644,177,1
20.25,644,177,1
20.25,644,179,1
20.25,644,177,2
20.25,644,177,1
20.25,643,177,1
20.25,643,178,2
20.25,643,177,2
20.25,643,177,1
20.25,643,179,2
20.25,643,177,1
20.25,642,177,1
20.25,642,177,2
20.25,642,177,2
20.25,643,178,2
20.25,642,177,1
20.25,642,178,1
20.25,642,178,1
20.25,642,177,2
20.25,642,177,1
20.25,642,177,1
20.25,642,178,1
20.25,642,177,2
20.25,642,178,1
20.25,642,177,1
20.25,642,178,1
20.25,642,177,2
20.00,642,178,1
20.00,641,177,2
20.00,641,177,1
20.00,642,177,1
20.00,642,178,2
20.00,641,177,2
20.00,641,177,1
20.00,641,178,1
20.00,641,178,1
20.00,642,177,2
20.00,642,177,2
20.00,641,178,1
20.00,641,178,1
20.00,641,177,2
20.00,642,177,1
20.00,641,178,1
20.00,641,177,2
20.00,641,178,1
20.00,641,177,1
20.00,641,177,2
20.00,641,180,1
20.00,641,177,2
20.00,641,177,2
20.00,641,177,1
20.00,641,179,1
20.00,641,177,2
20.00,641,179,1
20.00,641,178,2
20.00,641,179,1
20.00,640,177,2
20.00,640,177,1
20.00,640,178,1
20.00,640,178,1
20.00,640,177,2
20.00,640,178,1
20.00,640,177,1
20.00,637,177,1
20.00,637,178,1
20.00,636,177,2
20.00,636,177,1
20.00,636,178,1
20.00,635,177,2
20.00,635,177,2
20.00,635,178,1
20.00,635,178,1
20.00,635,177,2
20.00,635,177,1
20.00,635,177,1
20.00,634,178,1
20.00,634,177,2
20.00,634,178,1
20.00,634,177,1
20.00,632,179,1
19.75,629,177,1
19.50,624,177,2
19.00,619,179,1
18.75,613,179,1
18.50,607,178,1
18.25,602,179,1
18.25,596,178,2
18.00,592,179,1
17.75,587,180,1
17.50,582,178,2
17.50,578,179,1
17.25,573,179,1
17.25,568,180,2
17.00,564,179,1
17.00,560,179,1
17.00,556,179,2
16.75,553,179,2
16.75,549,179,1
16.75,546,179,1
16.75,543,178,2
16.50,540,180,1
16.50,537,179,1
16.50,534,178,2
16.50,531,179,1
16.50,529,179,2
16.25,527,178,2
16.25,525,179,1
16.25,523,179,1
16.25,521,178,2
16.25,519,179,1
16.25,517,179,1
16.25,515,180,2
16.25,513,179,1
16.25,512,179,1
16.00,511,179,2
16.00,511,180,1
16.00,509,179,1
16.00,508,179,1
16.00,507,178,2
16.00,506,180,1
16.00,504,179,1
16.00,504,178,2
16.00,503,179,1
16.00,502,180,1
16.00,502,179,2
16.00,502,178,2
16.00,501,179,1
16.00,500,180,1
16.00,499,178,2
16.00,499,179,1
16.00,498,179,1
16.00,498,179,2
16.00,497,179,1
16.00,497,179,1
16.00,497,179,2
16.00,497,180,1
16.00,496,179,1
16.00,496,179,1
16.00,495,178,2
16.00,495,180,1
16.00,495,179,1
16.00,495,178,2
16.00,495,179,1
16.00,495,179,1
16.00,495,179,2
16.00,494,179,1
16.00,493,179,1
16.00,493,179,1
16.00,493,178,2
16.00,493,179,1
16.00,493,180,1
16.00,493,178,2
16.00,493,179,1
16.00,493,179,1
16.00,493,179,2
16.00,493,179,1
16.00,492,179,1
16.00,491,179,2
16.00,492,180,1
15.75,491,179,1
15.75,491,178,2
15.75,490,180,1
15.75,489,179,1
15.75,490,179,1
15.75,490,178,2
15.75,490,180,1
